review,rating,date,bank,source,sentiment_label,sentiment_score
This app is so annoying as the previous version.,3,2024-04-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997738003730774
Fast and reliable,5,2024-11-18,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998595714569092
It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996792078018188
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994394183158875
This application isn't working properly,1,2024-05-03,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997974038124084
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9964038133621216
I need a support the app is not working,5,2024-11-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998034834861755
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9987314343452454
it's so slow app please fix it,2,2024-04-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994977712631226
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.998016357421875
Great app with great services,5,2024-09-19,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998226761817932
slow only some times the wey it is veary nice app,5,2024-06-05,Bank of Abyssinia,Google Play Store,POSITIVE,0.9498574137687683
BoA Mobile good bank,5,2025-06-02,Bank of Abyssinia,Google Play Store,POSITIVE,0.9984728693962097
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998114705085754
"From Ethiopian Internet banking Abbisiniya Internet banking application is the most worst boring and slower app, please fix that",1,2024-05-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9995355606079102
I think I remember it worked once upon time...,2,2024-05-02,Bank of Abyssinia,Google Play Store,POSITIVE,0.9455678462982178
"It is so bad apps ,it doesn't work",1,2024-07-06,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998026490211487
It's not functional at all,1,2024-05-08,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997891783714294
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999705970287323
"It's nice, the stack thing needs update thou",5,2024-04-28,Bank of Abyssinia,Google Play Store,POSITIVE,0.9839305281639099
The app is not properly working.,3,2024-04-28,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999790370464325
Absolutely it's fantastic apps this New apps it's fast and good apps,5,2024-01-11,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998877048492432
It is good &fast to open!!,5,2024-02-14,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998763799667358
so far good but always it lugs,3,2024-08-17,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9829469919204712
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996222257614136
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9925205707550049
Very good app its easy to use,5,2024-02-15,Bank of Abyssinia,Google Play Store,POSITIVE,0.9997560381889343
It's very good but sometimes isn't work probably,5,2024-07-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9371024966239929
but not opening on android,4,2025-05-19,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9952228665351868
It always crashes,1,2024-05-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9992138147354126
It doesn't work at all.,2,2025-01-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997771382331848
I don't get why this app is developed it is not functional at all !!,1,2024-05-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997220635414124
The previous version is better it doesn't work,1,2024-08-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997755885124207
You should include manual OTP input!,1,2024-02-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9951286315917969
Sorry to say it is very poor apps I have decided to suspend the BoA account,1,2024-04-25,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997908473014832
there is no speed,1,2025-03-19,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994422793388367
Improved to be the best,5,2025-03-11,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998570680618286
The new version is really nice. Keep it up,4,2024-01-18,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998657703399658
The app is not good need a few work,3,2024-06-11,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997538924217224
it keeps crashing,1,2024-04-29,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9201822876930237
This app is not working!!,1,2024-05-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997822642326355
best banking app in the wworld,5,2025-02-22,Bank of Abyssinia,Google Play Store,POSITIVE,0.999572217464447
The Bank I always love 😘 and work with them is priceless,5,2024-04-24,Bank of Abyssinia,Google Play Store,POSITIVE,0.9997803568840027
Not work this app ...what is the problem,1,2024-04-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997695088386536
I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9946038126945496
Almost better compared to cbe where it is not qualified for,4,2025-03-09,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9741678237915039
It keeps on crashing,1,2024-04-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.5192309617996216
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia,Google Play Store,POSITIVE,0.9878897070884705
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9962698221206665
"Horrible, your apps are getting worse and worse",1,2024-02-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997705817222595
Very Fast And attractive App,5,2024-02-20,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998482465744019
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998007416725159
Not working on this days,1,2025-02-26,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9972773194313049
this app is not available,1,2025-01-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997593760490417
Good but not working top up,5,2024-05-20,Bank of Abyssinia,Google Play Store,POSITIVE,0.9643874168395996
Poorly functioning app,3,2024-12-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999775230884552
The dirtiest application ever seen...,1,2024-12-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9954877495765686
i can't use this app why?,5,2025-03-07,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9993101358413696
The is not functional at all?,2,2025-02-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997331500053406
ምን ሆናችው ነው ግን ?በጣም ቀርፋፋ ነው፡ቢያንስ እንኳን እንደ Apollo ቢፈጥን ። I'm more 15years customers in your bank but due your Application i decide to shift for other bank like CBE OR TELEBIRR PLEASE FIX THE SPEED,1,2024-01-18,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9928550124168396
Not working properly why?????????,1,2024-04-29,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999762237071991
Poor mobile banking alwayes not working alwayes,1,2024-05-18,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997960925102234
I Don't Like It Once U Open It's open did Not Ask U The Pin when u get back Not Safty the Old Version Is More Secured,2,2024-02-06,Bank of Abyssinia,Google Play Store,NEGATIVE,0.993198573589325
faster bank of Abissinya,5,2025-04-08,Bank of Abyssinia,Google Play Store,POSITIVE,0.9722142815589905
sometime it is not working wel,4,2024-04-27,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996587038040161
A little faster than before . Thanks,5,2024-03-05,Bank of Abyssinia,Google Play Store,POSITIVE,0.9996907711029053
I have never seen the worst mobile app like this,5,2024-04-29,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9995693564414978
Please fix the app i doesn't belongs to Abbssinya Bank Name,1,2024-05-22,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9982648491859436
I am comfortable with your good service,5,2024-05-04,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998639822006226
It's useless app downgraded.,1,2024-12-29,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998070597648621
Developer option to be off really,1,2024-06-06,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9903939366340637
Very poor proformance,1,2025-03-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998043179512024
It demands to disable developer option.,1,2024-06-27,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994282126426697
Worst application relative to other Ethiopia mobile banking app,1,2024-05-06,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999796450138092
Not bad but please make it lite pls,1,2024-04-23,Bank of Abyssinia,Google Play Store,POSITIVE,0.9990805387496948
The worst App i have never seen like this before,1,2024-11-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999774158000946
"What's up I can't log in, what's wrong",5,2024-10-22,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9989662170410156
best app from any mobilebanking,5,2024-05-04,Bank of Abyssinia,Google Play Store,POSITIVE,0.9990023970603943
It is really make my life so much easy!,5,2024-05-12,Bank of Abyssinia,Google Play Store,POSITIVE,0.9993164539337158
"Worest app, it cannot be downloaded",2,2024-06-05,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9979676604270935
This is too poorer than the previous app.,1,2024-05-03,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997180104255676
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9992843270301819
Mostly not working 😑,1,2024-08-14,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9995825886726379
Very easy to use,5,2024-09-30,Bank of Abyssinia,Google Play Store,POSITIVE,0.9991422891616821
Is it even working these days? Please check it.,1,2024-07-04,Bank of Abyssinia,Google Play Store,POSITIVE,0.9892704486846924
It is not working at all,1,2024-07-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997811913490295
The worst update ever You don't deserve one star;,1,2024-05-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997949004173279
It is not working at all.,1,2024-04-24,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999782145023346
It doesnt send birr immediately to anything,1,2024-02-17,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9893590211868286
The worest app ever made i would not recommende for no one,1,2024-09-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.5611281394958496
very fast also nice app i love it,5,2024-04-22,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998733997344971
Really work very good app l like you BoA,5,2024-04-26,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998058676719666
The best bank with the worst application and ussd service.,1,2024-04-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9984097480773926
"General, when I considered from other banks, this bank is unique",4,2024-04-11,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998138546943665
It is not work for my device,5,2024-08-27,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997636675834656
Good but Very slow.,1,2024-07-08,Bank of Abyssinia,Google Play Store,POSITIVE,0.9877548813819885
One of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997566342353821
add receipt pdf like telebirr,5,2024-04-14,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9775201678276062
"Best finance app,",5,2024-02-05,Bank of Abyssinia,Google Play Store,POSITIVE,0.9996914863586426
I have a great experience using this App,5,2024-02-19,Bank of Abyssinia,Google Play Store,POSITIVE,0.999530553817749
It's not fast to use,3,2024-03-08,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9720847010612488
Thank you for wasting my time Abyssinia.,1,2024-02-26,Bank of Abyssinia,Google Play Store,NEGATIVE,0.957065999507904
Very good app!!,5,2024-02-14,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998703002929688
This app doesn't work,1,2024-06-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997921586036682
That's a fantastic app! L,2,2024-04-29,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998694658279419
It is not working,1,2024-04-23,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997721314430237
The worst App I have ever seen.,1,2024-04-25,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997918009757996
Corrupted and poor app,1,2024-07-24,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997439980506897
Worst app ever. Barely works,1,2024-05-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998102784156799
Best version of boa apps,1,2024-03-02,Bank of Abyssinia,Google Play Store,POSITIVE,0.999344527721405
An excellent app.,5,2024-03-01,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998602867126465
This app is very wonderful,5,2024-04-24,Bank of Abyssinia,Google Play Store,POSITIVE,0.999883770942688
The previous application is much better than this one,1,2024-07-18,Bank of Abyssinia,Google Play Store,POSITIVE,0.9991149306297302
I think this app is fraudulent. It is not real,1,2024-01-15,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998007416725159
BOA mobile the best App,5,2024-03-20,Bank of Abyssinia,Google Play Store,POSITIVE,0.9997171759605408
this app not work why?pleas tell me,2,2024-05-04,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996669292449951
The worse app I have ever seen.,1,2024-03-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997802376747131
this app doesn't fit the bank,1,2024-02-10,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997974038124084
App good. how money transfer tele birr agents,1,2024-02-12,Bank of Abyssinia,Google Play Store,POSITIVE,0.9927453398704529
exellent digital transaction of money,5,2024-11-27,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9944479465484619
Now am confused upgrade or downgrade 🤔,1,2024-04-17,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9976465106010437
This app is very simpl for useing,4,2024-05-10,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9941026568412781
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9977184534072876
It crash always,4,2024-04-13,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9991788268089294
Great always great!!!,5,2024-04-30,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998846054077148
"Some problem this app,",1,2024-04-20,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994459748268127
It doesn't work anymore,1,2024-05-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996210336685181
The best beautiful app,5,2024-05-01,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998698234558105
Fix the bug.,1,2024-05-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9944986701011658
Professional on banking app,5,2024-11-01,Bank of Abyssinia,Google Play Store,POSITIVE,0.9616296291351318
Very very bad app,1,2024-04-21,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997959733009338
The worst mobile banking app,1,2024-07-11,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997923970222473
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,Bank of Abyssinia,Google Play Store,POSITIVE,0.9994503855705261
It's not convenient,1,2024-06-17,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998067021369934
It is better than before and i like it,5,2024-02-22,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998542070388794
Good banking app,4,2024-04-29,Bank of Abyssinia,Google Play Store,POSITIVE,0.999841570854187
Very old app is disgusting,1,2024-04-25,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996281862258911
Great app than others,5,2024-05-02,Bank of Abyssinia,Google Play Store,POSITIVE,0.9997201561927795
It needs more improvment,2,2024-11-24,Bank of Abyssinia,Google Play Store,NEGATIVE,0.998616099357605
Slow every time,2,2024-05-08,Bank of Abyssinia,Google Play Store,NEGATIVE,0.999620795249939
Abissiniya bank one of the best for giving the future,5,2024-04-12,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998038411140442
What mean disable developer option?,5,2024-05-01,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9994254112243652
It doesn't work 😔,1,2024-05-07,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997815489768982
It is Good to save time 👌👌,3,2024-05-31,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998168349266052
It doesn't work,1,2024-07-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997813105583191
Easy and cool app,5,2024-05-16,Bank of Abyssinia,Google Play Store,POSITIVE,0.999842643737793
Don't trust this bank and its service.,1,2024-08-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9996311664581299
this is so disappointing app 😞,1,2024-07-31,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9998024106025696
It is very nice app,4,2024-01-24,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998601675033569
Yet another useless app,1,2024-04-09,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997926354408264
App isn't working,1,2024-08-18,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9995692372322083
By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9992759823799133
I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,Bank of Abyssinia,Google Play Store,POSITIVE,0.9994611144065857
App is so bad network,1,2024-05-16,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997804760932922
The worest mobile banking app,1,2024-05-02,Bank of Abyssinia,Google Play Store,NEGATIVE,0.8432714343070984
It doesn't work.,1,2024-09-12,Bank of Abyssinia,Google Play Store,NEGATIVE,0.9997761845588684
Please this app on my android phone,3,2024-11-20,Bank of Abyssinia,Google Play Store,POSITIVE,0.6488646864891052
we want international mobile banking,1,2024-07-22,Bank of Abyssinia,Google Play Store,POSITIVE,0.9587847590446472
Need many improvements,2,2024-04-30,Bank of Abyssinia,Google Play Store,NEGATIVE,0.8345043659210205
Very Very nice 👌 👍,5,2024-05-23,Bank of Abyssinia,Google Play Store,POSITIVE,0.9998488426208496
"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,2025-05-15,Dashen Bank,Google Play Store,NEGATIVE,0.9994826316833496
"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",2,2025-04-10,Dashen Bank,Google Play Store,NEGATIVE,0.9995680451393127
The recent update is broken. It diesn't allow to take screen shots (which by it self is not a problem) and the share button of a transaction doesn't work nor it will download the transaction receipt. I know security is especially important for banking systems but such a huge limitations on functionality will not serve the app any good. I guess the super app is the way to go.,2,2025-02-21,Dashen Bank,Google Play Store,NEGATIVE,0.999530553817749
Very slow and it seems that every update something else is not working. The latest update doesn't allow me to use biometrics anymore and maximum daily transfer to Telebirr is 5k?!,1,2025-02-04,Dashen Bank,Google Play Store,NEGATIVE,0.9997690320014954
"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",5,2024-03-12,Dashen Bank,Google Play Store,POSITIVE,0.9997569918632507
disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,1,2025-03-29,Dashen Bank,Google Play Store,NEGATIVE,0.9996254444122314
"The app suffers from severe performance issues, particularly with response times. The backend seems to have high latency, as the OTP generation and delivery process consistently delays, even after the server acknowledges that it has been sent. API requests frequently fail, returning non-descriptive error messages that lack proper exception handling, making it difficult for users to understand the issue. I know you will gonne say""ehe yedekem hzb teche alteche"", but that it.",1,2024-09-12,Dashen Bank,Google Play Store,NEGATIVE,0.9994392991065979
Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,1,2025-03-18,Dashen Bank,Google Play Store,NEGATIVE,0.9997686743736267
"The security, cool, every time OTP!! The UI, let's not talk about the UI, But how the heck it says ""offline mode is not available"" something like that, when I enter more than the max amount to transfer. Fellas i am a web dev, this is bad UX. It needs update on the UX. Will see the UI later.",3,2024-09-10,Dashen Bank,Google Play Store,NEGATIVE,0.999771773815155
The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,2023-11-08,Dashen Bank,Google Play Store,POSITIVE,0.919763445854187
"It is nice app, secure. The problem is, it can not remember accounts I have previously transferred to. I have to manually enter account number every time I want to make transfers. The CBE app remembers previously used accounts. Learn from them.",4,2022-12-09,Dashen Bank,Google Play Store,POSITIVE,0.9664818048477173
"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,2023-11-22,Dashen Bank,Google Play Store,NEGATIVE,0.9978729486465454
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen Bank,Google Play Store,NEGATIVE,0.9949560761451721
"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,2023-09-02,Dashen Bank,Google Play Store,NEGATIVE,0.9997442364692688
"I like the fact that it sends you a SMS message every time your log in to the application. So if a malicious user access my account, I know straight away. This feature is unique. Excellent job Dashen!",4,2022-08-11,Dashen Bank,Google Play Store,POSITIVE,0.9990050196647644
"The app is extremely slow, often stuck on the logo. Security is poor, requiring only username/password. This allows unauthorized transactions. A large company like yours needs stronger security, such as two-factor authentication. The app's speed lags significantly compared to others. Numerous updates are needed to improve performance and security. Currently, it's a frustrating and time-wasting experience.",1,2025-01-03,Dashen Bank,Google Play Store,NEGATIVE,0.9997192025184631
"funny app, so much gymnastics just to be an app for sending and receiving money.",3,2025-03-18,Dashen Bank,Google Play Store,POSITIVE,0.9542821049690247
Amole is the digital mobile application what i prefer.,5,2025-05-15,Dashen Bank,Google Play Store,POSITIVE,0.9839358329772949
since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,5,2024-01-22,Dashen Bank,Google Play Store,POSITIVE,0.9995009899139404
"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,2023-12-11,Dashen Bank,Google Play Store,NEGATIVE,0.9991627931594849
"Very poor service, always not responding when ever we need to transfer I rate it 0 !",1,2025-02-23,Dashen Bank,Google Play Store,NEGATIVE,0.9998088479042053
"Much better than the Amole app, but still needs some improvements. On the transfer screen, the type of transfers' names are missing. Also some of fonts look faded.",4,2022-09-14,Dashen Bank,Google Play Store,NEGATIVE,0.9996968507766724
There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,2023-11-22,Dashen Bank,Google Play Store,POSITIVE,0.9900099635124207
Account is locked out without any wrong password retries 3 times. Sending OTP is unnecessary because it has its own username and password.we can not make transfer without having SIM card on hands.if it require SIM card why we not use USSD no need of app instead .it makes discomfort for using,3,2023-03-20,Dashen Bank,Google Play Store,NEGATIVE,0.9987782835960388
Very slow and it seems it needs update everytime,1,2025-02-12,Dashen Bank,Google Play Store,NEGATIVE,0.9995964169502258
Very easy to use and improved performance. 👌 The functionalities are also well put. Highly recommended. Thank you Dashen!!,5,2022-07-16,Dashen Bank,Google Play Store,POSITIVE,0.9998612403869629
"The app is good but It could not syncronize the wallet and the telephone number which is attached to my account. It alerts like ''The Mobile Number is Already registered, Search with customer ID xxxxxxxxxxx''. Try to correct it pls.",3,2022-12-06,Dashen Bank,Google Play Store,NEGATIVE,0.9890668392181396
"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",1,2024-06-09,Dashen Bank,Google Play Store,NEGATIVE,0.9998219609260559
"very simple , fast and friendly interface. with the option to use while we r offline (the thing i liked most about it). very good improvement.",5,2022-11-13,Dashen Bank,Google Play Store,POSITIVE,0.9997695088386536
"It's a good app. I like the summery it gives after every transaction. The problem is its asking me to update, when I try to update, it won't.",4,2022-12-15,Dashen Bank,Google Play Store,POSITIVE,0.9982465505599976
Excellent! The improvements are also appreciated. But the fact that the app doesn't have language option is one point that has to be improved.,1,2022-09-08,Dashen Bank,Google Play Store,NEGATIVE,0.548643946647644
"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",5,2024-05-10,Dashen Bank,Google Play Store,POSITIVE,0.9997432827949524
"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",1,2024-04-30,Dashen Bank,Google Play Store,NEGATIVE,0.9995031356811523
"Although the application is good, but, it is difficult to get out. The app does not work to get out with the back cursor . Fix it quickly.",1,2024-08-22,Dashen Bank,Google Play Store,NEGATIVE,0.9995861649513245
"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",1,2024-01-17,Dashen Bank,Google Play Store,NEGATIVE,0.9997333884239197
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen Bank,Google Play Store,POSITIVE,0.9974088072776794
What I like about Amole is it send otp for every transaction and make your transaction more secure. But it will be more secure if you make otp only via SMS.,5,2022-09-07,Dashen Bank,Google Play Store,NEGATIVE,0.880841076374054
"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",5,2024-01-31,Dashen Bank,Google Play Store,POSITIVE,0.9529339671134949
"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,2023-11-10,Dashen Bank,Google Play Store,POSITIVE,0.9980560541152954
Really what amazing application whcih easily friendly and convinant more finally I would like to say it alawyas updated and modified many times it lacks consistancy.,5,2023-03-13,Dashen Bank,Google Play Store,POSITIVE,0.9274634122848511
"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",1,2024-02-01,Dashen Bank,Google Play Store,NEGATIVE,0.9993744492530823
Regarding Internet banking i really choice a Dashen Bank and I have one recommendation for app developer shall considere the low android level means 4-6 android to adress all types of android users because now a days the current updated app can't support such android.Thanks!!!,5,2025-03-08,Dashen Bank,Google Play Store,NEGATIVE,0.9675478339195251
This app needs many modifications. It takes long time to log in to the account. It is not as fast as CBE. please Update it🙏🙏🙏,1,2025-02-01,Dashen Bank,Google Play Store,NEGATIVE,0.9994195699691772
